"battery_power","blue","clock_speed","dual_sim","fc","four_g","int_memory","m_dep","mobile_wt","n_cores","pc","px_height","px_width","ram","sc_h","sc_w","talk_time","three_g","touch_screen","wifi","price_range","battery_power_group","clock_speed_group","fc_group","int_memory_group","m_dep_group","mobile_wt_group","pc_group","px_height_group","px_width_group","sc_h_group","sc_w_group","talk_time_group"
1658,"1",1.4,"0",0,"1",39,0.7,182,"1",5,410,522,"2048",10,1,15,"1","0","1","3","3","1","0","2","3","4","1","1","0","1","0","3"
1263,"0",0.5,"0",12,"0",64,0.3,175,"5",18,178,1883,"1024",14,3,17,"0","0","1","1","2","0","3","4","1","3","4","0","4","3","0","4"
1395,"1",2.8,"0",0,"1",55,0.6,118,"3",1,782,1787,"2048",11,2,16,"1","1","0","3","2","4","0","4","2","1","0","1","4","2","0","3"
621,"1",2.7,"1",0,"0",54,0.1,151,"4",20,434,910,"2048",6,1,5,"1","1","1","2","0","4","0","4","0","2","4","1","1","0","0","0"
652,"0",0.5,"1",1,"0",58,0.6,142,"3",2,464,781,"512",18,12,9,"0","0","1","0","0","0","0","4","2","2","0","1","0","4","3","1"
1175,"0",0.6,"0",10,"0",25,0.1,145,"2",12,137,1501,"2048",9,4,12,"1","0","0","2","2","0","2","1","0","2","3","0","3","1","1","2"
561,"1",1,"0",0,"0",11,0.1,163,"8",10,492,1176,"2048",16,2,5,"1","1","1","2","0","1","0","0","0","3","2","1","2","3","0","0"
1137,"0",2.2,"0",6,"1",3,0.9,173,"5",7,1250,1285,"256",15,14,17,"1","0","0","0","2","3","1","0","4","3","1","3","2","3","3","4"
1835,"1",2.3,"0",4,"1",11,0.1,193,"7",13,385,583,"256",18,17,14,"1","0","0","0","4","3","1","0","0","4","3","0","0","4","4","3"
1170,"0",2.9,"1",2,"0",40,0.4,169,"6",5,427,684,"2048",16,8,2,"1","1","1","1","2","4","0","3","1","3","1","1","0","3","2","0"
1595,"1",0.8,"1",0,"1",44,0.7,85,"4",20,1024,1838,"2048",14,10,9,"1","0","1","3","3","0","0","3","3","0","4","2","4","3","2","1"
1719,"1",2,"0",0,"0",12,0.3,122,"8",7,240,904,"256",6,3,5,"0","0","0","0","4","3","0","0","1","1","1","0","1","0","0","0"
1770,"0",2.3,"1",0,"0",7,0.8,128,"7",6,886,1552,"1024",6,1,17,"1","0","0","1","4","3","0","0","3","2","1","2","3","0","0","4"
1312,"0",0.5,"1",0,"1",28,0.8,163,"2",0,1233,1854,"1024",17,16,14,"1","0","0","1","2","0","0","2","3","3","0","3","4","4","4","3"
1878,"0",1.5,"1",5,"1",56,0.3,139,"5",13,183,559,"2048",8,2,3,"1","1","1","2","4","2","1","4","1","2","3","0","0","1","0","0"
1871,"1",2,"0",7,"1",20,0.1,81,"7",14,88,1682,"2048",13,12,12,"1","1","1","2","4","3","1","1","0","0","3","0","3","2","3","2"
922,"0",1.5,"1",1,"1",35,0.9,188,"7",15,1016,1383,"1024",19,6,4,"1","1","1","0","1","2","0","2","4","4","3","2","2","4","1","0"
1975,"1",1.5,"0",6,"1",16,0.9,128,"8",11,80,655,"2048",5,4,13,"1","1","0","2","4","2","1","1","4","2","2","0","0","0","1","3"
1212,"0",2.6,"0",1,"1",46,0.3,102,"4",8,611,1715,"2048",14,3,4,"1","1","1","2","2","4","0","3","1","0","2","1","4","3","0","0"
1430,"1",0.9,"0",3,"0",56,0.1,179,"3",5,569,906,"512",17,8,17,"0","0","1","0","3","0","0","4","0","4","1","1","1","4","2","4"
1958,"1",1.9,"1",0,"0",4,0.2,190,"2",3,304,637,"1024",16,5,3,"0","0","0","1","4","2","0","0","0","4","0","0","0","3","1","0"
1836,"1",2.1,"1",0,"1",30,0.2,184,"7",15,276,1230,"2048",7,3,5,"1","1","0","3","4","3","0","2","0","4","3","0","2","0","0","0"
557,"1",1.6,"0",0,"0",24,0.5,125,"3",0,1131,1315,"1024",12,8,3,"1","0","1","0","0","2","0","1","2","1","0","2","2","2","2","0"
539,"1",0.6,"1",9,"0",21,0.1,145,"7",14,551,599,"2048",14,5,9,"0","0","0","2","0","0","2","1","0","2","3","1","0","3","1","1"
880,"0",0.5,"1",1,"0",44,0.5,172,"8",15,436,1302,"2048",8,7,6,"0","1","1","2","1","0","0","3","2","3","3","1","2","1","1","1"
1369,"1",1.8,"1",6,"0",34,0.5,162,"1",7,553,727,"2048",18,4,18,"0","1","1","3","2","2","1","2","2","3","1","1","0","4","1","4"
1109,"1",2.7,"1",1,"0",39,0.4,98,"1",9,1391,1787,"1024",15,10,7,"1","1","1","1","2","4","0","2","1","0","2","3","4","3","2","1"
843,"0",1.8,"1",0,"0",16,0.1,166,"5",6,981,1096,"2048",12,1,20,"1","0","1","3","1","2","0","1","0","3","1","2","1","2","0","4"
598,"0",2.3,"1",7,"0",21,0.7,196,"2",10,680,1173,"2048",8,4,7,"1","0","1","2","0","3","1","1","3","4","2","1","2","1","1","1"
972,"1",2.7,"1",1,"0",5,1,126,"4",2,687,816,"2048",12,7,19,"1","0","1","2","1","4","0","0","4","1","0","1","1","2","1","4"
1944,"1",0.5,"0",5,"1",36,0.1,197,"6",18,1060,1970,"512",17,14,13,"1","1","0","1","4","0","1","2","0","4","4","2","4","4","3","3"
1225,"0",0.7,"1",0,"1",2,0.6,138,"7",1,217,1101,"2048",12,11,15,"1","1","0","2","2","0","0","0","2","2","0","0","2","2","3","3"
644,"1",1.3,"1",7,"1",30,0.5,114,"1",16,1140,1654,"2048",9,0,19,"1","0","1","2","0","1","1","2","2","1","4","2","3","1","0","4"
1919,"0",1.5,"0",5,"1",48,0.8,150,"4",6,304,1191,"1024",19,13,12,"1","0","1","1","4","2","1","3","3","2","1","0","2","4","3","2"
501,"0",2.3,"0",12,"1",54,0.3,131,"4",19,504,1089,"2048",13,12,2,"1","0","1","1","0","3","3","4","1","2","4","1","1","2","3","0"
1620,"1",2.2,"1",0,"1",30,0.2,185,"3",3,832,1033,"512",6,0,18,"1","0","0","0","3","3","0","2","0","4","0","2","1","0","0","4"
1227,"1",1.1,"1",0,"0",34,0.2,130,"3",3,935,1781,"1024",7,3,12,"0","1","1","1","2","1","0","2","0","2","0","2","4","0","0","2"
1359,"1",0.5,"1",1,"1",58,0.5,107,"6",3,446,901,"1024",16,8,4,"1","1","1","0","2","0","0","4","2","1","0","1","1","3","2","0"
1914,"0",0.7,"0",1,"0",35,0.6,118,"8",2,942,1701,"512",17,1,8,"1","0","1","1","4","0","0","2","2","1","0","2","4","4","0","1"
1645,"1",1.8,"0",1,"0",21,0.7,123,"7",2,897,1308,"512",10,8,20,"1","0","0","0","3","2","0","1","3","1","0","2","2","1","2","4"
1063,"1",1.1,"0",0,"1",26,0.8,101,"5",2,1208,1232,"2048",17,16,5,"1","0","1","3","1","1","0","1","3","0","0","3","2","4","4","0"
946,"0",2.1,"0",0,"1",19,0.2,154,"8",0,159,630,"2048",7,4,16,"1","1","0","1","1","3","0","1","0","3","0","0","0","0","1","3"
1231,"0",1.2,"1",5,"0",54,0.8,185,"3",10,632,1184,"1024",5,3,6,"1","1","0","1","2","1","1","4","3","4","2","1","2","0","0","1"
1397,"0",2.9,"1",13,"0",9,0.5,87,"6",18,1308,1991,"2048",12,1,11,"1","1","1","3","2","4","3","0","2","0","4","3","4","2","0","2"
701,"1",0.7,"0",7,"0",15,0.5,160,"3",11,1002,1256,"1024",6,3,17,"1","1","1","1","0","0","1","1","2","3","2","2","2","0","0","4"
570,"1",0.5,"1",2,"0",9,0.3,111,"7",5,1331,1917,"2048",14,10,14,"0","0","0","3","0","0","0","0","1","1","1","3","4","3","2","3"
1993,"1",0.5,"0",10,"1",27,0.3,147,"8",11,150,510,"2048",14,0,9,"1","0","0","2","4","0","2","2","1","2","2","0","0","3","0","1"
955,"0",0.5,"1",4,"0",43,0.9,143,"5",8,1248,1511,"1024",12,9,9,"1","1","1","1","1","0","1","3","4","2","2","3","3","2","2","1"
924,"0",0.5,"1",0,"1",47,0.3,167,"8",6,108,1813,"1024",17,15,12,"1","0","0","1","1","0","0","3","1","3","1","0","4","4","4","2"
600,"0",0.5,"0",0,"0",14,0.8,112,"5",2,320,747,"1024",18,0,9,"0","0","0","0","0","0","0","0","3","1","0","0","0","4","0","1"
518,"0",0.8,"1",0,"0",3,0.1,178,"7",1,437,1947,"2048",5,0,8,"1","0","1","2","0","0","0","0","0","4","0","1","4","0","0","1"
1063,"1",2.5,"0",0,"1",31,0.9,95,"6",10,295,935,"512",16,6,5,"1","1","0","0","1","4","0","2","4","0","2","0","1","3","1","0"
920,"1",0.5,"0",2,"0",46,0.8,149,"3",3,1058,1421,"2048",6,0,2,"0","0","1","2","1","0","0","3","3","2","0","2","3","0","0","0"
1715,"0",1.9,"0",4,"1",3,0.1,171,"5",6,79,1652,"512",7,4,13,"1","0","0","0","4","2","1","0","0","3","1","0","3","0","1","3"
1841,"1",1.3,"1",6,"0",14,0.6,167,"8",8,593,672,"2048",7,1,18,"0","0","1","2","4","1","1","0","2","3","2","1","0","0","0","4"
543,"1",0.5,"1",4,"1",60,0.7,132,"5",7,693,1031,"512",14,0,5,"1","1","0","0","0","0","1","4","3","2","1","1","1","3","0","0"
1762,"1",2.7,"1",13,"1",25,0.9,189,"1",14,300,527,"1024",14,10,20,"1","1","1","1","4","4","3","1","4","4","3","0","0","3","2","4"
1112,"1",0.5,"1",1,"0",53,0.6,121,"4",16,234,739,"2048",7,3,20,"1","1","0","3","2","0","0","4","2","1","4","0","0","0","0","4"
709,"1",2,"1",0,"0",35,0.1,136,"1",0,1545,1596,"1024",12,9,16,"0","1","1","1","0","3","0","2","0","2","0","3","3","2","2","3"
1315,"1",2.6,"0",7,"0",64,0.8,128,"7",16,59,575,"2048",6,3,13,"0","0","0","2","2","4","1","4","3","2","4","0","0","0","0","3"
1762,"1",2.5,"0",10,"1",15,0.3,107,"8",11,1103,1364,"2048",8,3,11,"1","1","0","2","4","4","2","1","1","1","2","2","2","1","0","2"
1462,"1",1.7,"1",1,"0",25,0.2,182,"7",18,91,1478,"512",15,5,13,"1","0","1","0","3","2","0","1","0","4","4","0","3","3","1","3"
571,"0",1.6,"1",8,"0",35,0.2,186,"7",20,177,1282,"2048",13,5,8,"1","1","0","1","0","2","2","2","0","4","4","0","2","2","1","1"
666,"1",0.5,"1",7,"1",54,0.4,81,"3",13,58,1353,"1024",15,9,9,"1","1","1","0","0","0","1","4","1","0","3","0","2","3","2","1"
1994,"0",1.5,"1",2,"1",7,0.5,146,"8",7,447,1435,"2048",7,0,20,"1","0","1","3","4","2","0","0","2","2","1","1","3","0","0","4"
1583,"1",2.1,"1",11,"0",14,0.7,148,"7",16,942,1651,"1024",17,13,2,"1","0","1","2","3","3","2","0","3","2","4","2","3","4","3","0"
1778,"0",1.4,"1",3,"1",45,1,132,"4",17,88,516,"1024",15,13,9,"1","1","0","1","4","1","0","3","4","2","4","0","0","3","3","1"
1926,"1",1.1,"0",13,"1",50,0.2,179,"6",17,371,1000,"2048",17,12,17,"1","1","0","3","4","1","3","3","0","4","4","0","1","4","3","4"
966,"1",0.6,"0",9,"1",50,0.2,117,"4",10,1446,1754,"2048",10,1,5,"1","0","1","2","1","0","2","3","0","1","2","3","4","1","0","0"
568,"0",2,"0",1,"0",36,0.3,179,"3",4,181,1703,"512",17,9,9,"1","0","0","0","0","3","0","2","1","4","1","0","4","4","2","1"
1897,"0",3,"0",1,"1",21,0.5,192,"8",2,1311,1935,"256",17,6,3,"1","1","1","0","4","4","0","1","2","4","0","3","4","4","1","0"
1695,"0",0.5,"1",6,"1",46,0.7,200,"3",9,1791,1898,"256",16,13,15,"1","1","1","1","3","0","1","3","3","4","2","4","4","3","3","3"
1623,"1",1.2,"0",6,"1",61,0.9,120,"7",12,1568,1832,"1024",12,10,17,"1","1","0","2","3","1","1","4","4","1","3","4","4","2","2","4"
914,"1",0.5,"0",0,"1",26,0.7,147,"4",0,706,721,"1024",12,9,2,"1","1","1","0","1","0","0","1","3","2","0","1","0","2","2","0"
1721,"1",0.5,"1",4,"1",33,0.5,128,"4",5,871,1048,"512",19,2,5,"1","1","1","0","4","0","1","2","2","2","1","2","1","4","0","0"
890,"1",2.2,"1",4,"0",44,0.5,198,"8",13,1074,1873,"512",7,3,3,"0","0","0","0","1","3","1","3","2","4","3","2","4","0","0","0"
600,"0",0.5,"0",1,"0",48,0.8,191,"3",7,501,1465,"2048",12,7,8,"1","0","0","2","0","0","0","3","3","4","1","1","3","2","1","1"
1677,"0",1.8,"1",4,"0",11,0.7,124,"6",8,271,1477,"2048",15,6,12,"1","0","0","3","3","2","1","0","3","1","2","0","3","3","1","2"
723,"0",0.5,"0",0,"1",3,0.2,168,"4",3,920,1748,"1024",15,3,16,"1","0","0","1","0","0","0","0","0","3","0","2","4","3","0","3"
638,"0",1.7,"1",11,"0",27,0.5,102,"4",17,1171,1383,"2048",7,2,9,"1","1","0","2","0","2","2","2","2","0","4","2","2","0","0","1"
852,"0",1,"1",4,"1",62,0.7,104,"7",13,293,1159,"2048",17,4,7,"1","1","0","1","1","1","1","4","3","1","3","0","2","4","1","1"
1979,"1",1.6,"1",0,"0",32,0.2,165,"7",1,833,1630,"256",13,6,14,"0","1","0","0","4","2","0","2","0","3","0","2","3","2","1","3"
710,"1",0.5,"0",6,"0",32,0.8,151,"5",9,485,857,"1024",12,11,18,"0","1","0","0","0","0","1","2","3","2","2","1","1","2","3","4"
1034,"0",2.6,"1",2,"1",45,0.3,190,"3",4,182,1293,"512",15,1,7,"1","0","0","0","1","4","0","3","1","4","1","0","2","3","0","1"
600,"0",2.5,"1",8,"1",22,0.1,145,"1",11,207,1162,"2048",19,1,5,"1","0","0","2","0","4","2","1","0","2","2","0","2","4","0","0"
1027,"0",0.5,"0",2,"1",64,0.9,103,"2",7,1698,1747,"2048",17,12,12,"1","0","0","3","1","0","0","4","4","0","1","4","4","4","3","2"
1260,"0",0.6,"0",5,"1",13,1,106,"6",6,165,736,"2048",13,1,8,"1","1","0","2","2","0","1","0","4","1","1","0","0","2","0","1"
1793,"0",1.8,"1",10,"0",12,0.5,169,"6",17,1086,1418,"2048",16,14,15,"1","1","1","3","4","2","2","0","2","3","4","2","3","3","3","3"
675,"0",2.3,"0",10,"0",60,0.9,144,"5",15,192,757,"1024",7,0,13,"1","0","1","0","0","3","2","4","4","2","3","0","0","0","0","3"
658,"1",2.7,"0",0,"1",12,0.9,103,"7",3,1156,1750,"2048",14,11,20,"1","0","0","3","0","4","0","0","4","0","0","2","4","3","3","4"
1694,"1",0.6,"0",0,"1",34,0.3,102,"7",7,377,549,"2048",17,5,2,"1","1","0","2","3","0","0","2","1","0","1","0","0","4","1","0"
804,"1",0.8,"1",12,"1",41,0.9,89,"1",13,709,818,"1024",11,5,11,"1","0","0","1","1","0","3","3","4","0","3","1","1","2","1","2"
1713,"0",2.5,"1",1,"0",27,0.9,127,"7",3,729,974,"2048",13,10,20,"1","0","1","2","4","4","0","2","4","1","0","1","1","2","2","4"
706,"0",0.5,"0",13,"1",31,0.1,108,"3",19,543,938,"2048",8,7,4,"1","0","1","1","0","0","3","2","0","1","4","1","1","1","1","0"
1362,"0",0.5,"0",3,"0",25,0.8,131,"7",9,553,1505,"512",7,6,18,"0","1","1","0","2","0","0","1","3","2","2","1","3","0","1","4"
1527,"0",2.7,"0",10,"1",60,0.1,154,"5",14,526,1116,"2048",5,3,11,"1","1","1","2","3","4","2","4","0","3","3","1","2","0","0","2"
768,"0",0.5,"1",0,"0",19,0.9,159,"2",1,637,991,"1024",19,1,7,"0","0","1","0","0","0","0","1","4","3","0","1","1","4","0","1"
1314,"0",2.9,"1",8,"1",41,0.1,155,"4",12,113,577,"512",10,4,4,"1","1","1","0","2","4","2","3","0","3","3","0","0","1","1","0"
705,"1",0.5,"0",5,"1",57,0.9,155,"6",9,1114,1374,"1024",15,11,18,"1","1","1","1","0","0","1","4","4","3","2","2","2","3","3","4"
1403,"0",2.7,"0",2,"1",26,0.1,164,"5",3,461,1251,"2048",13,9,9,"1","0","1","3","3","4","0","1","0","3","0","1","2","2","2","1"
1486,"0",2.6,"0",7,"0",52,0.1,85,"4",15,1430,1747,"256",13,1,15,"0","1","0","0","3","4","1","4","0","0","3","3","4","2","0","3"
781,"0",1.1,"0",2,"0",38,0.4,198,"5",7,304,1674,"2048",13,8,5,"0","0","1","3","0","1","0","2","1","4","1","0","3","2","2","0"
986,"1",1.5,"0",1,"1",23,0.8,183,"8",3,471,800,"2048",16,9,19,"1","0","0","1","1","2","0","1","3","4","0","1","1","3","2","4"
1310,"0",1.4,"0",0,"0",33,0.4,105,"1",14,806,1016,"1024",13,12,19,"0","0","1","1","2","1","0","2","1","1","3","2","1","2","3","4"
560,"1",2,"1",6,"1",57,0.3,81,"3",12,80,1327,"2048",11,10,7,"1","0","1","1","0","3","1","4","1","0","3","0","2","2","2","1"
1348,"0",1.3,"0",0,"0",43,0.4,116,"5",6,204,501,"2048",10,3,8,"1","0","1","3","2","1","0","3","1","1","1","0","0","1","0","1"
1567,"0",0.5,"1",3,"0",22,0.5,119,"6",6,545,1621,"2048",9,1,18,"1","0","0","2","3","0","0","1","2","1","1","1","3","1","0","4"
1940,"1",0.9,"1",4,"0",17,0.7,93,"5",7,112,858,"2048",14,6,8,"0","1","0","2","4","0","1","1","3","0","1","0","1","3","1","1"
1979,"1",2.9,"1",0,"1",19,1,176,"3",9,1331,1532,"256",8,2,2,"1","1","1","0","4","4","0","1","4","4","2","3","3","1","0","0"
561,"1",2.1,"1",7,"1",2,0.1,193,"3",13,1055,1294,"512",10,0,4,"1","1","0","0","0","3","1","0","0","4","3","2","2","1","0","0"
1717,"1",1.3,"0",1,"0",62,0.7,130,"1",3,609,810,"2048",6,4,5,"0","1","0","3","4","1","0","4","3","2","0","1","1","0","1","0"
535,"0",1.5,"0",1,"1",48,0.7,113,"1",4,290,811,"512",11,10,18,"1","1","0","0","0","2","0","3","3","1","1","0","1","2","2","4"
1413,"0",0.5,"1",4,"1",39,0.1,185,"5",12,1039,1318,"2048",19,16,4,"1","0","0","3","3","0","1","2","0","4","3","2","2","4","4","0"
1358,"0",2.5,"1",0,"0",20,0.6,135,"7",0,1485,1655,"2048",5,1,11,"0","0","1","3","2","4","0","1","2","2","0","3","3","0","0","2"
1519,"0",2.9,"0",2,"0",30,0.7,112,"7",8,1122,1702,"2048",9,5,10,"1","1","1","2","3","4","0","2","3","1","2","2","4","1","1","2"
1254,"0",1.2,"1",2,"0",50,0.7,108,"5",6,462,1013,"2048",10,4,17,"1","1","0","3","2","1","0","3","3","1","1","1","1","1","1","4"
1591,"1",2.2,"0",3,"1",49,0.4,154,"6",7,1384,1883,"2048",17,6,20,"1","1","0","3","3","3","0","3","1","3","1","3","4","4","1","4"
977,"1",2.8,"1",2,"0",35,0.6,165,"2",15,1502,1862,"2048",19,3,10,"0","1","1","3","1","4","0","2","2","3","3","3","4","4","0","2"
1640,"1",0.7,"0",10,"1",21,0.8,169,"7",14,589,1301,"256",16,3,5,"1","1","0","0","3","0","2","1","3","3","3","1","2","3","0","0"
663,"0",0.8,"1",0,"0",25,0.6,183,"2",1,82,1605,"2048",6,2,2,"1","0","1","2","0","0","0","1","2","4","0","0","3","0","0","0"
1744,"1",1,"0",1,"1",20,0.5,112,"8",3,68,718,"1024",18,7,14,"1","0","0","1","4","1","0","1","2","1","0","0","0","4","1","3"
1624,"0",1.6,"1",8,"0",28,0.4,150,"2",10,689,699,"2048",16,11,2,"1","0","0","2","3","2","2","2","1","2","2","1","0","3","3","0"
1108,"1",1.3,"1",14,"1",2,0.3,169,"7",20,208,1742,"1024",5,3,4,"1","1","0","0","2","1","3","0","1","3","4","0","4","0","0","0"
1188,"1",1.4,"1",0,"1",9,0.6,114,"2",0,1339,1558,"2048",12,11,16,"1","0","1","3","2","1","0","0","2","1","0","3","3","2","3","3"
817,"0",1.3,"0",0,"0",11,0.5,144,"3",11,722,766,"1024",11,6,19,"0","1","0","1","1","1","0","0","2","2","2","1","0","2","1","4"
863,"0",1.6,"1",5,"1",6,0.7,133,"4",13,717,1799,"512",10,2,18,"1","0","1","0","1","2","1","0","3","2","3","1","4","1","0","4"
1397,"0",2.4,"1",5,"1",3,0.2,121,"3",15,433,1658,"1024",18,15,4,"1","1","1","1","2","3","1","0","0","1","3","1","3","4","4","0"
1108,"0",1,"0",3,"0",49,0.7,140,"5",12,1298,1666,"2048",12,0,16,"1","0","0","3","2","1","0","3","3","2","3","3","3","2","0","3"
1068,"0",2,"1",1,"1",37,0.9,184,"7",13,186,1998,"1024",5,4,7,"1","0","0","1","1","3","0","2","4","4","3","0","4","0","1","1"
1702,"1",2.3,"0",12,"1",52,0.5,145,"2",15,1397,1491,"2048",16,12,4,"1","0","0","3","4","3","3","4","2","2","3","3","3","3","3","0"
808,"0",0.5,"1",0,"0",8,0.1,192,"4",1,618,1891,"2048",15,9,12,"1","0","1","3","1","0","0","0","0","4","0","1","4","3","2","2"
1156,"0",0.5,"0",6,"0",61,0.1,89,"7",9,1214,1262,"1024",16,6,13,"0","1","1","1","2","0","1","4","0","0","2","3","2","3","1","3"
1271,"0",0.5,"1",2,"0",54,0.1,159,"8",3,613,650,"512",14,11,6,"0","1","1","0","2","0","0","4","0","3","0","1","0","3","3","1"
696,"0",0.5,"0",6,"0",51,0.3,197,"3",8,649,907,"2048",18,8,9,"0","0","1","1","0","0","1","3","1","4","2","1","1","4","2","1"
1981,"1",1.9,"1",13,"0",45,0.3,175,"6",18,193,1234,"1024",10,1,13,"0","1","0","1","4","2","3","3","1","3","4","0","2","1","0","3"
614,"0",1.7,"1",0,"1",58,0.2,128,"7",2,22,519,"2048",15,6,11,"1","1","1","2","0","2","0","4","0","2","0","0","0","3","1","2"
1590,"0",0.6,"1",0,"0",7,0.3,122,"3",17,1464,1595,"1024",12,3,18,"1","1","1","1","3","0","0","0","1","1","4","3","3","2","0","4"
1945,"0",1.6,"0",4,"0",21,0.7,113,"3",10,280,895,"2048",6,1,15,"0","0","0","3","4","2","1","1","3","1","2","0","1","0","0","3"
1135,"1",2.8,"1",9,"0",43,0.4,158,"1",11,690,1589,"2048",18,13,6,"1","0","0","3","2","4","2","3","1","3","2","1","3","4","3","1"
1049,"0",0.6,"1",8,"1",2,0.3,172,"6",10,39,1564,"256",10,7,6,"1","0","0","0","1","0","2","0","1","3","2","0","3","1","1","1"
1807,"1",2.1,"0",2,"0",49,0.8,125,"1",10,337,1384,"1024",17,13,13,"0","1","1","2","4","3","0","3","3","1","2","0","2","4","3","3"
984,"1",0.5,"0",13,"1",42,0.8,98,"7",17,1036,1611,"512",16,8,13,"1","1","0","0","1","0","3","3","3","0","4","2","3","3","2","3"
720,"1",1.4,"1",0,"1",61,0.6,96,"7",8,1347,1733,"2048",5,3,15,"1","0","1","3","0","1","0","4","2","0","2","3","4","0","0","3"
1536,"0",0.8,"0",12,"0",13,0.3,105,"7",20,22,1634,"1024",6,0,16,"1","1","0","2","3","0","3","0","1","1","4","0","3","0","0","3"
771,"1",0.5,"0",3,"0",25,1,86,"4",6,327,922,"512",12,1,20,"0","1","0","0","0","0","0","1","4","0","1","0","1","2","0","4"
503,"0",2.5,"0",3,"0",57,0.6,185,"6",11,778,1291,"256",11,8,16,"0","0","1","0","0","4","0","4","2","4","2","1","2","2","2","3"
675,"0",2.4,"0",1,"0",42,0.6,187,"7",2,482,874,"2048",9,5,13,"1","1","0","2","0","3","0","3","2","4","0","1","1","1","1","3"
1936,"1",1.9,"1",13,"1",34,0.2,182,"7",14,591,1089,"1024",6,1,9,"1","0","1","1","4","2","3","2","0","4","3","1","1","0","0","1"
1303,"0",1,"1",0,"1",15,0.1,138,"3",10,229,1604,"2048",12,4,14,"1","1","1","2","2","1","0","1","0","2","2","0","3","2","1","3"
1004,"1",2.9,"1",0,"0",35,0.2,141,"6",9,901,1162,"2048",17,8,18,"0","1","1","3","1","4","0","2","0","2","2","2","2","4","2","4"
1972,"0",1.2,"1",0,"0",37,0.7,102,"2",1,715,1648,"2048",16,0,17,"0","0","0","3","4","1","0","2","3","0","0","1","3","3","0","4"
1822,"0",1.2,"0",0,"0",8,0.2,195,"6",0,172,910,"2048",9,5,8,"1","1","0","2","4","1","0","0","0","4","0","0","1","1","1","1"
1159,"1",2.8,"0",5,"1",18,0.5,83,"1",7,681,723,"2048",8,1,3,"1","1","0","1","2","4","1","1","2","0","1","1","0","1","0","0"
1782,"1",2.8,"1",6,"1",58,0.8,157,"1",13,867,999,"2048",15,0,16,"1","0","1","2","4","4","1","4","3","3","3","2","1","3","0","3"
894,"0",2.1,"1",16,"0",16,0.7,168,"8",20,286,1300,"2048",5,1,6,"1","1","1","2","1","3","4","1","3","3","4","0","2","0","0","1"
1884,"0",2.1,"1",7,"1",43,0.8,185,"1",18,451,819,"2048",14,8,7,"1","1","1","3","4","3","1","3","3","4","4","1","1","3","2","1"
1648,"1",0.5,"0",1,"1",17,0.9,142,"2",3,1119,1238,"1024",6,2,2,"1","0","1","1","3","0","0","1","4","2","0","2","2","0","0","0"
798,"0",2.4,"0",5,"0",4,0.2,96,"3",9,526,643,"2048",15,7,14,"1","1","0","2","0","3","1","0","0","0","2","1","0","3","1","3"
802,"1",2.4,"1",1,"0",45,0.8,157,"3",9,1299,1633,"2048",8,3,8,"0","0","0","3","1","3","0","3","3","3","2","3","3","1","0","1"
1276,"1",2.9,"1",2,"0",53,0.3,130,"2",3,217,735,"2048",19,10,8,"1","1","1","3","2","4","0","4","1","2","0","0","0","4","2","1"
1331,"1",1.6,"0",0,"0",16,0.5,165,"2",7,1109,1226,"1024",13,5,20,"1","0","1","1","2","2","0","1","2","3","1","2","2","2","1","4"
1620,"0",2.6,"1",6,"0",5,0.9,186,"6",18,434,1339,"1024",18,14,13,"1","0","0","1","3","4","1","0","4","4","4","1","2","4","3","3"
1996,"0",2.5,"0",5,"1",51,0.4,122,"4",9,671,1445,"2048",8,7,12,"1","0","1","2","4","4","1","3","1","1","2","1","3","1","1","2"
1092,"0",2.7,"1",8,"0",45,0.8,185,"1",10,1404,1424,"1024",12,3,20,"0","1","1","1","1","4","2","3","3","4","2","3","3","2","0","4"
1018,"1",0.7,"1",7,"0",63,0.1,155,"5",18,856,883,"2048",10,3,2,"0","0","1","2","1","0","1","4","0","3","4","2","1","1","0","0"
545,"0",0.5,"0",0,"1",11,0.3,131,"3",1,381,1452,"512",15,6,19,"1","1","1","0","0","0","0","0","1","2","0","0","3","3","1","4"
554,"1",1.3,"0",0,"0",12,0.1,105,"6",10,85,806,"2048",10,7,4,"0","1","1","2","0","1","0","0","0","1","2","0","1","1","1","0"
1264,"0",2.9,"1",2,"1",34,0.2,171,"3",3,562,849,"256",7,4,3,"1","1","1","0","2","4","0","2","0","3","0","1","1","0","1","0"
1030,"0",1.6,"1",3,"1",58,0.2,138,"6",20,1111,1812,"2048",6,2,18,"1","1","1","3","1","2","0","4","0","2","4","2","4","0","0","4"
1432,"1",1.7,"1",6,"1",39,0.3,164,"4",18,209,947,"256",14,4,10,"1","1","0","0","3","2","1","2","1","3","4","0","1","3","1","2"
558,"1",2.8,"0",1,"1",49,0.8,142,"5",4,997,1605,"256",10,5,8,"1","1","1","0","0","4","0","3","3","2","1","2","3","1","1","1"
829,"0",0.5,"0",0,"0",56,0.6,129,"7",1,91,1916,"512",12,6,11,"1","0","1","0","1","0","0","4","2","2","0","0","4","2","1","2"
1741,"1",1.8,"0",0,"0",14,0.7,143,"8",0,730,1895,"2048",11,3,3,"1","0","0","3","4","2","0","0","3","2","0","1","4","2","0","0"
1849,"1",2.3,"0",7,"1",15,0.4,144,"5",19,606,1123,"2048",14,11,19,"1","0","1","3","4","3","1","1","1","2","4","1","2","3","3","4"
